240849_at,1556314_a_at,233846_at,242306_at,1554154_at,230291_s_at,238023_at,233443_at,1555548_at,224066_s_at,224370_s_at,235775_at,244630_at,228878_s_at,1553600_at,202063_s_at,223168_at,1560303_at,232421_at,244268_x_at,1567237_at,1558154_at,235072_s_at,217593_at,237643_at,221948_s_at,226573_at,215137_at,1555979_at,242366_at,236933_at,228933_at,1566690_at,208138_at,244070_at,204059_s_at,238821_at,207289_at,217413_s_at,224810_s_at,201181_at,237696_at,239657_x_at,244626_at,224133_at,217462_at,206827_s_at,236040_at,1567590_at,1569362_at,211171_s_at,1566577_at,237851_at,208819_at,225366_at,1557322_at,242180_at,221954_at,241458_at,233447_at,219461_at,1561928_s_at,209159_s_at,1555962_at,202056_at,209811_at,201489_at,239843_at,1563946_at,219355_at,208878_s_at,219495_s_at,234373_x_at,232189_at,227196_at,237707_at,234271_at,238245_at,229562_at,51158_at,207004_at,228405_at,237464_at,218979_at,204633_s_at,244494_at,1553235_at,232674_at,212848_s_at,233835_at,205486_at,242767_at,1552734_at,235889_at,234972_at,242980_at,230300_at,221676_s_at,243283_at,223888_s_at,211551_at,241361_at,217142_at,231541_s_at,228949_at,225363_at,207084_at,227618_at,1563327_a_at,1564876_s_at,212864_at,215372_x_at,208901_s_at,236849_at,236195_x_at,215507_x_at,241817_at,230514_s_at,216338_s_at,228757_at,230100_x_at,241556_at,226607_at,232076_at,204689_at,233439_at,220778_x_at,1553640_at,225013_at,235825_at,212799_at,239135_at,1561631_at,225880_at,235765_at,204108_at,233871_at,227728_at,230855_at,229482_at,235934_at,227738_s_at,211500_at,238476_at,228415_at,217597_x_at,1556228_a_at,233734_s_at,230978_at,225915_at,201056_at,201773_at,236577_at,244160_at,228412_at,229967_at,220615_s_at,238035_at,221840_at,216888_at,221408_x_at,210310_s_at,203769_s_at,234110_at,210445_at,233812_at,211445_x_at,236887_at,226115_at,238167_at,212342_at,213222_at,210341_at,202266_at,1555888_at,237234_at,1555687_a_at,202254_at,203080_s_at,219292_at,203232_s_at,209001_s_at,215636_at,236193_at,233381_at,206342_x_at,241771_at,216398_at,225024_at,222498_at,212839_s_at,1558588_at,241143_at,202822_at,217195_at,244779_at,222020_s_at,201315_x_at,1567068_at,244667_at,Class
62.3074,24.9594,45.5051,16.2344,32.873,8.69969,13.8215,46.9118,34.0055,24.6992,5.22583,9.09783,42.9575,46.0302,43.9029,27.569,261.004,10.158,14.6439,158.617,23.0478,48.5978,299.848,41.7683,40.8303,49.0227,58.9217,74.8482,27.2672,474.788,55.8634,42.9708,63.3558,66.1993,19.6656,9.13456,11.4924,111.662,87.2311,2449.77,217.191,17.1947,101.483,11.7466,80.3774,44.7093,75.6387,38.0464,13.4516,7.47618,15.6038,44.9532,80.5671,1459.26,104.257,17.464,32.7761,250.192,44.4,15.8303,23.4613,32.7936,22.2481,99.6044,288.845,53.6644,901.146,169.875,73.0559,16.7589,300.796,47.8589,87.3856,32.0912,8.43017,9.09337,54.0205,60.0106,77.0675,22.4256,151.395,133.261,31.1599,240.681,442.879,30.6462,36.2631,44.5935,74.4571,21.0266,139.24,19.3239,10.7704,23.9805,137.911,9.71939,32.8687,762.771,9.75323,32.7138,19.9105,37.6668,140.284,32.7959,353.032,4392.02,19.4905,334.919,19.7964,43.3623,365.372,94.6818,906.348,25.2375,72.3864,52.1141,88.9254,24.7957,398.902,57.4639,177.409,71.9921,110.31,97.9874,167.982,22.8054,123.98,21.511,19.9421,23.4448,470.681,1444.53,8.05615,139.484,32.2079,232.875,15.2274,395.788,51.9447,24.8872,57.1022,202.581,127.03,323.639,253.596,99.1712,168.557,344.683,32.6494,39.2716,106.562,424.919,11.2223,48.0073,234.459,3131.59,331.04,494.817,1097.18,79.7773,42.8462,19.7102,71.6554,6.02109,17.6787,62.6334,1191.62,16.5448,81.1533,129.563,72.5236,143.558,15.9607,841.968,222.916,66.0242,14.0478,77,501.641,114.226,275.757,1095.41,13.6846,349.536,61.5672,894.962,18.7777,36.2448,130.01,125.566,10.9486,13.0345,51.5696,253.982,26.2454,53.0764,21.7362,11684.2,29.9981,61.6879,Autism
49.2051,20.4329,35.9071,15.9939,31.1498,6.85165,15.3701,47.0146,36.3727,17.2089,5.615,9.93768,35.2421,27.7694,35.5273,28.5705,240.017,10.2839,15.1376,203.995,17.0593,33.1973,532.491,45.7006,29.5538,24.4276,48.2849,64.3604,24.2528,482.564,51.0443,70.5994,59.3669,45.9956,18.498,14.2336,13.2896,66.1319,71.1554,2775.23,300.664,14.2797,47.7297,14.1773,59.9265,30.2118,48.9675,26.6683,11.945,9.16676,12.5136,32.3466,40.6465,1334.33,81.1168,25.5848,28.2476,308.152,52.926,11.6081,15.2431,40.9542,16.2617,42.6137,345.722,57.8021,1213.54,294.259,56.1561,26.0247,398.921,77.8745,56.9357,31.1549,8.77769,12.7601,22.6528,56.0246,69.8687,20.5256,88.473,107.561,24.0837,215.17,653.042,18.4619,22.6735,28.7878,56.91,23.0155,174.713,15.9039,11.0661,18.445,170.134,9.11289,35.9952,789.662,12.8531,27.3197,19.5894,34.608,151.458,31.899,552.981,4617.35,15.8715,532.898,16.4274,33.1875,391.261,99.6745,909.071,25.4618,84.9956,71.1528,180.809,19.4479,538.304,56.3998,201.679,48.3708,123.349,82.7105,238.197,24.5877,84.7649,19.9114,23.5169,21.9028,484.836,1724.28,6.17649,195.816,25.1763,201.999,12.4792,318.295,36.0985,23.9075,43.9948,109.917,118.612,358.341,305.816,87.8832,232.166,155.452,21.7191,41.0141,100.02,601.668,10.5643,34.1324,343.354,6138.75,337.756,554.558,1351.7,52.0038,31.7488,18.9138,43.6441,7.12538,10.0767,57.7965,1386.98,13.2203,145.679,82.0601,60.9386,59.5719,14.6787,1511.68,488.643,43.1059,14.7469,153.935,716.54,178.047,280.531,1606.09,12.2441,653.042,57.2752,705.697,20.3364,26.5401,148.674,122.074,12.289,16.4052,36.9858,345.882,19.2829,70.0999,19.3642,16785.3,15.3535,43.8718,Autism
66.5549,27.4386,35.9382,17.9067,18.9701,7.84627,16.3395,46.4255,35.3117,26.2595,5.41513,7.49391,34.3144,43.0977,39.4694,22.1239,192.041,7.44014,14.8192,140.797,17.4697,45.5483,380.15,49.6932,49.2721,47.4594,66.3042,62.3756,25.1067,337.4,45.3714,44.0104,64.7345,56.4174,18.3849,9.30977,16.785,89.0052,76.9309,2510.9,219.749,21.3526,102.565,8.47787,50.6751,36.1246,77.4108,31.4996,13.4,6.62921,12.0976,43.4832,63.4745,974.975,73.4169,18.1453,29.7085,267.295,47.5509,13.6596,15.8769,33.0831,20.693,59.1077,229.739,43.8492,757.999,162.588,64.4788,24.7047,362.47,70.1333,64.034,32.6504,9.37871,10.8567,39.364,54.6546,75.8493,23.2636,104.621,153.09,33.6245,206.632,432.747,23.0786,23.6412,32.9542,61.7351,23.5409,140.975,13.952,11.6595,17.5722,184.945,10.2812,69.0674,540.636,11.1923,31.6829,18.8253,32.6269,165.405,31.1926,96.1373,3679.49,15.2377,319.021,15.3529,51.8758,317.075,114.395,765.86,23.7595,66.7473,50.2861,96.0485,20.9937,403.191,54.8619,142.377,56.1879,109.472,88.4648,235.188,26.8033,73.4857,17.8453,20.8455,20.7799,408.934,1305.87,6.5432,142.957,43.4637,232.795,13.8024,367.776,45.2239,26.8303,39.8852,183.16,119.061,301.844,283.124,110.962,176.272,230.59,20.1928,40.1176,131.094,577.464,11.7328,42.9129,133.167,2937.41,236.748,473.6,1092.62,68.7254,32.2067,19.9702,51.0961,5.57785,13.0449,63.1144,1354.66,20.7619,106.429,116.412,69.693,57.2096,16.3833,1101.02,242.454,61.5849,14.5025,93.164,533.564,126.948,367.215,1196.33,13.8901,195.165,59.6503,596.706,18.9701,27.7097,149.681,126.13,9.99117,13.9453,35.7106,223.038,20.7051,51.9499,15.1618,11885,28.2554,38.6425,Autism
59.8526,24.0541,28.2269,12.1252,27.9286,7.89261,15.4545,45.3839,28.5649,19.8032,5.1453,9.16759,29.4042,46.0151,40.4591,27.1961,244.956,7.72516,12.0214,143.035,15.8192,42.2573,325.561,48.7994,33.2733,33.0066,58.8539,45.8139,23.9072,329.809,42.4182,49.7124,52.5601,42.2951,13.5095,11.6875,11.1725,68.1179,62.0549,2197.46,217.863,14.6916,63.8765,8.0553,52.5396,30.8922,53.5145,38.7182,12.4725,7.2786,13.0647,37.4941,56.1456,1100.21,100.843,19.8145,35.0148,249.548,51.1609,10.2996,13.7599,30.5906,19.5477,48.6845,236.114,59.308,719.16,243.394,48.3627,35.0809,292.833,85.072,63.4545,34.7756,8.11564,10.5343,32.0692,38.7391,50.5665,24.921,95.3475,130.548,43.7724,184.899,480.068,21.0384,26.0772,30.4887,65.5593,15.8877,122.213,9.52138,7.42996,20.6985,181.128,8.45561,81.3268,727.417,11.1261,22.5179,15.1662,35.2653,148.982,34.5583,162.87,3706.7,15.4223,272.307,15.255,35.6969,350.45,109.334,879.971,29.8559,63.7788,55.1371,137.709,20.0054,433.182,53.9064,109.468,44.3575,134.453,73.1801,234.591,22.5544,76.8111,17.4572,18.0046,18.925,478.467,1091.03,6.9579,146.503,27.9292,236.01,11.338,389.834,44.8026,22.0725,47.2345,162.096,105.597,263.501,340.739,93.9025,191.158,199.91,15.8486,48.4802,95.9235,644.002,8.13387,38.586,103.364,3118.62,244.039,427.001,1054.8,57.3459,32.8812,17.0217,46.5532,5.96982,11.5405,67.6346,1251.19,19.5282,91.501,95.5766,72.52,96.4142,13.1618,1260.83,225.749,50.5365,11.747,83.936,594.049,138.011,373.182,1141.11,10.7864,291.685,56.1956,510.886,16.2044,20.985,157.528,146.598,9.95449,12.8175,31.8691,257.078,19.4946,76.1842,15.1911,9694.5,21.3669,58.7259,Autism
61.0297,17.9335,36.3497,13.5365,25.7839,6.2946,16.0526,45.1015,34.5099,19.8032,5.39263,10.0877,33.0793,43.2851,40.6139,24.5324,198.368,9.13696,18.6426,136.363,17.5079,54.0963,399.844,54.8531,36.9027,40.8768,44.0522,56.837,29.0941,382.01,58.5937,50.1699,63.6047,49.5066,21.274,17.9838,14.7377,90.7371,64.3002,2472.71,243.275,17.1217,76.4658,9.76502,51.2608,34.6419,48.3057,29.6945,16.1984,7.95793,14.5726,35.0505,65.7184,1455.03,124.328,15.9351,34.2582,262.405,47.5794,13.1609,15.0724,35.7555,17.0299,69.3954,188.829,67.4089,990.859,182.885,67.6713,32.4362,378.234,51.8891,61.6836,34.1193,8.8285,9.59686,30.2274,48.9426,56.8412,21.5766,89.3656,108.639,26.2576,220.007,529.43,22.0212,29.062,30.2672,56.0062,21.7054,166.517,14.0765,10.5896,22.7375,178.21,9.09886,46.2539,825.626,10.7558,31.1913,19.4811,43.5671,165.711,38.4634,267.936,3657.6,16.5573,470.868,16.2511,44.242,289.663,119.491,863.757,18.467,65.4492,48.8304,165.962,17.249,438.932,64.373,116.324,50.015,142.797,86.9754,259.44,24.0049,69.1006,19.4212,23.8757,24.2317,377.316,1478.14,6.43353,140.821,22.8023,211.703,10.2512,332.286,46.0408,25.8159,46.1164,145.541,117.665,321.375,249.403,80.3362,185.001,243.644,17.3545,42.748,82.9014,517.015,10.2181,39.6839,178.304,3708.78,399.54,329.617,1217.03,59.9399,35.6694,19.2247,39.9574,5.76803,11.3965,60.102,1144.6,19.5208,75.4132,99.3828,62.4513,82.1559,15.3322,1467.19,326.137,53.3502,13.4039,95.2926,611.19,120.973,401.215,1247.96,13.6189,222.616,58.0175,866.864,19.8032,29.9699,167.203,127.888,10.4996,21.4529,38.4634,227.638,20.965,54.6287,19.0096,14367.8,21.7157,60.1713,Autism
61.8096,18.2071,38.5792,17.8011,24.7164,8.45494,17.7528,50.2816,41.358,23.2085,5.25014,8.80653,39.1309,46.6141,50.8487,23.3598,182.928,11.9242,16.8975,133.257,23.6699,43.6621,199.791,42.635,39.1829,60.4626,63.2028,75.412,30.8241,270.269,59.0423,19.5982,84.0993,51.1345,17.7552,8.7926,9.68011,125.176,75.7622,1991.06,120.573,17.7833,102.344,10.2494,60.4004,40.0272,68.1754,32.8217,16.9885,7.02263,18.6727,48.545,80.4085,1323.33,70.0168,16.9698,37.3432,222.537,41.7531,16.2487,16.4034,34.3752,22.0076,51.7076,182.928,42.789,529.078,99.4132,63.2584,19.943,262.047,36.0831,69.4753,37.403,10.5126,10.5317,38.5566,55.0634,89.3902,27.8896,159.903,156.485,30.5532,139.326,347.858,27.6123,34.5069,37.7094,56.4501,24.4179,126.417,16.5677,9.66248,13.8744,146.19,9.75042,48.7854,555.1,11.6613,26.708,20.1382,44.9983,173.796,31.2034,107.216,3232.74,16.7307,228.376,22.1892,48.9819,239.092,120.022,605.937,18.4356,84.7072,54.2585,81.2347,22.3117,306.991,63.8686,95.7125,66.3408,108.71,86.6022,178.171,31.2433,110.181,22.141,21.2416,21.6678,327.037,765.671,6.35869,125.486,24.378,193.46,16.2505,219.158,57.5771,26.5439,53.1052,199.124,113.042,232.94,179.042,98.8767,126.359,237.775,24.4744,34.5517,100.312,424.425,10.0187,45.077,111.977,2374.14,160.712,359.63,831.559,72.8917,34.9284,22.4776,42.8347,6.22782,14.3578,78.974,1325.93,14.3468,58.7311,123.928,55.2958,57.6873,16.2135,826.593,139.989,64.7626,15.3664,60.9594,298.014,74.9345,255.723,1009.25,12.0167,78.0646,68.0642,592.33,20.1894,31.4036,140.286,79.5665,9.12721,15.8927,41.3924,199.647,31.8163,40.7335,20.0735,10798.8,30.229,67.1658,Autism
71.1815,17.7017,45.2888,14.2696,30.4259,6.5682,16.9756,67.5628,38.0479,35.1165,5.10372,7.81151,52.4843,42.1095,40.2031,21.5707,140.258,8.25742,18.2509,151.257,21.3851,41.2148,535.051,44.8993,39.7338,42.6841,82.4101,71.5039,36.621,402.248,49.758,41.8946,65.4462,62.6154,18.1259,9.40262,11.1744,92.6725,101.229,2775.36,196.697,19.2296,116.72,9.63308,63.2645,35.94,62.0496,38.3405,20.9291,6.81863,14.937,53.7797,79.507,876.368,111.517,17.2802,51.1666,274.658,41.8428,17.4392,18.842,36.4747,18.6285,63.2827,234.93,29.5832,777.223,185.534,67.586,21.9749,406.421,45.8643,66.0504,36.4507,8.73234,8.39515,44.8666,55.7419,67.7504,26.7626,152.437,165.802,32.7789,224.484,322.873,24.4072,30.3195,45.659,61.2717,22.6464,146.311,15.3522,9.55365,15.7191,129.999,8.48025,47.2834,613.295,9.80951,31.5159,16.6034,41.7127,175.864,33.1508,155.695,4336.48,18.1459,332.967,19.4805,52.398,354.283,111.874,727.769,16.3016,64.0811,41.8428,88.1824,25.9463,502.658,72.7864,129.84,59.3271,90.5749,100.444,240.096,32.0935,117.409,20.3342,24.2529,24.1619,346.623,1412.72,6.50313,154.907,51.3276,229.913,15.9117,386.99,52.9385,37.9893,44.7265,165.626,115.23,297.963,282.932,125.062,173.341,279.586,27.8703,28.9097,115.209,542.193,11.3704,55.235,186.739,3649.57,236.52,584.692,1333.54,74.9206,30.6263,19.0625,45.6297,6.7571,12.0071,53.7751,1188.08,13.4262,89.0166,153.177,55.4755,33.5965,18.2967,1563.17,314.235,74.4428,15.0315,91.5742,683.542,103.848,321.485,1223.09,12.9344,329.17,76.1617,801.097,19.4717,24.2795,109.816,121.146,9.96946,11.2826,42.3219,168.237,25.301,46.3322,24.9366,14539.1,33.0441,52.187,Autism
42.689,23.6268,29.8684,12.8572,37.4568,8.24135,13.6587,54.8988,32.6989,11.9645,6.1815,7.91334,28.001,33.8927,25.7358,24.4958,251.033,8.76579,12.2696,156.373,16.2934,38.1633,322.381,38.4934,28.7514,38.5227,53.8582,58.9698,15.3109,374.494,50.2866,28.3903,56.8313,47.3754,21.4134,9.32111,11.013,78.7345,71.9653,2644.61,187.648,12.5109,81.7249,11.8239,47.4224,30.0163,73.6362,23.0518,15.7712,7.83777,13.6661,33.1569,51.8225,1765.45,140.167,13.6032,28.693,218.299,43.9751,9.13776,17.8775,26.6859,22.7843,45.1527,276.714,47.26,1004.39,125.09,70.0383,22.4087,399.344,56.9632,43.7534,28.3083,10.8317,10.8813,26.6128,33.3955,62.8269,18.3437,78.5369,109.861,35.5012,178.109,519.027,15.0493,29.8169,28.1949,61.2685,17.1241,129.001,11.6969,10.7917,17.911,112.358,9.18918,51.1018,620.118,11.5182,24.8841,14.8329,34.5398,146.355,39.4691,63.7531,4246.48,16.5055,342.058,17.6675,41.0986,447.522,115.493,841.643,27.4525,86.6275,47.1058,87.325,16.7184,330.2,54.8439,162.533,57.2919,138.387,88.883,204.442,25.2917,71.1071,21.046,16.6698,20.2435,383.563,874.547,6.61473,138.283,23.7896,246.688,10.6912,285.405,33.7113,21.1355,42.615,141.849,90.5314,227.543,289.677,73.613,185.426,222.386,16.6698,34.856,112.952,380.203,7.96696,35.7905,140.243,1703.67,552.694,411.298,1134.22,49.4516,24.3643,16.6698,61.5765,7.25103,11.3133,60.3694,1134.96,17.8775,63.8122,78.1208,64.2228,81.0039,15.2449,726.29,282.426,42.6825,16.9236,89.5789,426.104,109.555,295.693,1094.99,13.0971,153.198,51.6782,850.247,17.6127,15.8773,158.934,136.084,9.89061,11.1956,32.9352,251.515,23.3015,59.7791,14.0976,14135.4,18.0715,48.2782,Autism
74.922,22.0991,40.1735,15.5022,30.6428,7.92519,18.3683,49.7464,35.701,23.7167,5.45024,9.20374,49.41,44.4952,35.9986,24.7348,182.068,8.29509,18.6312,159.547,18.3914,56.9844,440.692,47.4191,41.2533,47.6562,77.071,68.1539,30.2751,519.937,58.2971,72.597,71.78,48.9665,19.4847,11.1051,11.6038,100.904,97.7168,2352.32,252.938,14.9337,118.607,11.0927,63.8822,42.158,69.4954,32.8673,18.4848,6.72345,14.9586,40.9512,67.3594,1121.77,132.746,19.2669,35.4727,265.042,44.1664,13.5675,15.2717,33.2894,18.3644,55.53,267.401,73.3002,1014.2,202.079,72.5432,22.773,335.374,46.942,64.8582,30.5161,9.6856,11.1793,36.4081,59.9161,79.9522,19.3876,144.961,128.763,39.8485,235.44,548.051,23.566,30.3951,39.5527,62.8661,21.3416,151.435,17.173,11.2036,20.2556,180.589,8.05361,36.8527,839.208,9.34117,42.9072,20.717,37.8798,148.985,34.6976,259.775,4333.57,20.3515,427.927,16.3887,36.7089,448.487,131.547,1064.36,15.9539,70.3137,64.6489,149.343,25.1096,540.013,57.1879,91.3151,62.5679,103.342,91.387,197.595,34.5797,106.783,22.1762,20.6712,19.8297,436.18,1857.03,7.64499,124.527,27.9802,245.26,10.6395,392.13,54.0784,26.932,50.4813,178.368,100.057,432.623,200.219,97.2496,196.814,239.037,27.1986,42.9072,73.464,455.543,11.0655,49.026,322.815,4114.81,366.517,492.68,1235.9,79.6924,40.917,20.8723,37.8577,6.21823,11.5954,66.4843,1106.84,11.6973,97.2972,134.405,60.2263,72.2536,15.8179,1684.09,383.847,62.1841,17.8897,83.4151,734.552,117.181,463.437,1317.32,13.5729,496.731,63.736,1064.85,21.5485,31.6353,123.467,126.363,9.98812,19.1844,37.5012,271.584,28.1002,39.8307,17.173,15280.9,26.4309,49.1046,Autism
61.4147,42.819,37.4024,17.2176,30.9797,6.11238,16.3508,39.9682,32.9043,27.6874,5.46462,8.16385,32.1446,40.082,36.0594,22.1475,389.82,8.57874,15.2427,168.454,22.333,45.4108,591.052,35.8754,29.9569,47.5729,60.0432,59.3733,32.7841,409.788,45.1719,39.8945,63.2292,56.1275,23.1726,14.593,12.5873,78.4506,90.3078,3504.81,272.412,12.8373,75.5192,8.74108,69.2715,36.1458,59.094,34.5501,15.039,7.09644,14.8944,40.0333,69.4082,2149.92,105.871,18.5369,37.9345,266,49.203,10.6885,18.7997,38.4005,17.6971,67.4662,200.182,45.9206,865.735,160.305,77.363,16.3257,423.672,52.9629,66.8976,40.8137,8.47174,11.2534,35.8696,56.5529,58.4523,18.5821,100.31,106.181,26.1306,326.835,348.512,20.9075,30.198,35.6259,57.2795,20.5387,198.043,12.3803,10.5105,23.5273,159.987,11.8367,42.2773,675.242,10.5082,27.4113,17.2564,36.3505,115.535,33.7204,95.9964,3875.29,17.532,454.691,18.3067,50.2217,426.743,97.0176,985.397,41.418,52.4177,46.9403,107.831,22.563,515.513,58.1966,211.674,47.2714,110.78,109.32,237.706,23.27,97.3681,17.3873,19.849,16.7293,377.819,940.621,6.31611,198.594,53.2187,249.275,12.8446,334.282,47.4575,25.5258,45.3729,151.301,116.465,331.221,418.566,95.0337,266.091,395.34,18.8822,36.2811,125.185,510.056,9.54403,43.2253,234.357,2390.37,482.564,513.924,1405.51,66.2758,33.4646,21.1959,63.7792,6.70353,11.1031,59.1829,1222.68,20.2418,76.4374,113.304,68.7131,57.8655,17.7145,885.917,300.335,64.5389,16.5756,140.82,906.313,117.858,338.325,1172.84,10.6216,266.755,62.4759,665.507,20.0002,27.0708,128.455,192.489,11.7862,19.822,36.9794,284.232,21.3477,47.5093,21.3477,16848.4,29.5256,55.5563,Autism
55.4522,25.2559,30.9812,14.3004,32.1096,6.39953,13.8687,48.0244,25.9876,17.7562,5.48992,11.6837,34.6873,39.7926,39.146,22.0645,174.659,8.33624,17.4519,108.371,12.9726,44.3771,483.81,38.5358,34.966,44.3816,55.6342,72.8081,24.1474,439.312,52.4859,70.5584,61.6055,37.0874,17.5509,11.4529,15.0816,128.093,66.726,2109.16,195.037,12.0389,62.9958,8.75672,53.7145,29.6472,63.1362,30.7156,10.7392,8.77307,11.0015,38.9158,54.1496,1509.82,127.764,16.9632,32.1532,226.355,48.1845,11.1131,15.8337,26.728,20.7984,49.3055,234.869,62.0285,750.385,145.72,66.2959,20.1974,337.092,54.5578,48.3097,29.6014,7.10789,12.9784,32.0748,38.2958,55.951,23.3984,97.3848,173.115,41.6575,190.5,440.51,19.3583,29.0288,26.4429,72.7669,20.9512,137.121,13.0649,10.4703,32.129,140.985,6.61619,50.4273,608.165,11.4021,29.478,17.6043,35.2254,133.708,30.8384,108.924,3642.72,18.9562,417.415,16.8791,38.1829,349.62,111.851,922.144,25.3013,63.0286,58.7148,128.111,23.6799,652.221,56.364,154.684,51.509,193.667,98.6,286.474,36.2445,80.0974,17.4528,14.3137,18.9362,349.404,1284.89,6.20501,131.979,31.1728,170.614,10.1744,367.898,45.0271,22.2325,45.8785,170.224,98.5002,394.852,261.021,83.888,146.97,294.613,21.8126,60.6363,123.895,537.825,9.52249,45.0098,244.002,3210.25,171.377,443.896,1427.71,57.34,37.2147,19.6189,39.1436,5.5396,10.2865,57.692,1375.58,17.2604,89.5241,113.236,66.6403,101.023,15.2277,1392.97,425.842,49.64,15.5171,76.2001,617.177,150.601,347.549,1129.77,13.5149,290.235,64.3001,886.88,15.806,22.7248,163.568,134.051,9.14917,19.0985,34.8418,220.952,27.3912,46.6283,16.5113,14684.4,16.763,52.8853,Autism
82.5655,32.5525,39.2213,17.9485,32.6615,7.57887,15.8192,41.8739,35.4172,26.5529,5.28369,8.51681,39.6188,47.4078,38.5368,26.2865,199.998,9.47174,16.7331,131.409,24.9634,35.2154,387.907,35.6962,41.8855,55.4738,73.1953,79.1648,31.3485,389.036,53.4684,28.6285,71.525,56.3256,18.8334,13.4033,10.4735,103.152,83.9893,2359.11,234.05,19.493,95.0127,13.8275,68.9606,27.4074,66.3368,33.4459,13.4347,6.99322,20.8427,45.2639,96.2392,1496.63,143.553,13.5435,43.9848,252.217,39.904,14.834,18.0435,33.4933,18.0435,41.2447,277.414,53.0299,947.477,144.225,71.6573,25.9425,288.095,58.5562,76.0642,43.6381,10.5641,9.52538,37.7087,47.0737,84.7366,19.0166,161.228,121.319,32.7968,199.991,466.152,17.1827,32.6495,36.6518,73.7112,27.5696,154.074,14.6925,10.7517,15.8302,160.57,9.88068,50.0557,840.495,11.4551,34.3148,20.6436,38.2453,151.685,38.9202,209.125,4495.11,22.2618,325.276,22.4043,51.7271,374.756,100.651,1008.63,20.0593,69.8616,53.4695,113.233,24.484,342.748,58.0277,110.2,77.0152,135.367,90.2919,170.641,28.4972,119.261,18.0435,24.2304,21.5079,489.944,1213.15,7.37977,123.567,29.8333,251.094,12.9348,347.911,52.7065,27.587,51.4337,223.032,110.106,286.509,181.01,93.0478,166.9,285.595,28.6394,45.3741,95.5761,408.67,13.2116,43.3513,176.35,2398.9,365.984,465.192,1271.71,71.9306,42.109,23.2605,49.5836,6.00481,11.1186,71.1003,1164.64,13.5858,78.6232,122.454,59.9095,86.1675,16.6277,1062.07,161.573,64.905,16.2029,71.0873,432.397,135.082,370.853,1197.27,10.8013,331.634,65.1429,931.293,22.2852,27.6836,159.334,133.519,8.9937,14.3268,42.2806,186.741,26.9496,76.7609,17.1048,11861.1,25.576,49.0842,Autism
60.4856,31.7927,34.576,14.7969,24.4245,6.4961,19.4658,60.1323,37.4825,23.5163,5.44303,10.3564,35.8964,43.5213,37.885,19.1325,258.855,7.16404,21.4138,135.728,15.8161,44.8803,474.791,42.0853,44.6775,48.2312,58.4438,58.4361,31.5264,403.761,50.5741,20.6117,63.8822,45.0312,18.0583,9.78228,13.86,77.5834,63.1509,2634.6,129.757,15.1168,85.5665,8.15841,52.809,33.2892,68.7655,29.6212,14.3989,8.8231,11.9133,32.9828,64.6116,1122.12,91.0815,15.1383,35.306,223.893,37.758,12.6524,18.6371,27.9869,15.2762,51.0663,224.811,33.4684,844.153,106.483,86.6563,12.6887,366.504,43.2312,69.6299,41.525,7.4561,9.56261,29.5182,51.9205,76.8221,20.2402,111.51,147.52,33.9654,218.472,363.507,19.6456,29.8682,38.0662,70.1676,21.378,151.404,12.1407,10.6247,11.396,141.248,9.72457,49.9111,549.026,12.1763,24.3164,20.5038,37.5408,135.93,38.895,188.264,4208.5,16.8366,382.774,20.7129,39.8663,299.419,116.721,708.365,25.5864,72.1853,60.1323,76.2889,19.3555,398.684,62.7671,156.815,59.8409,135.443,98.7573,220.936,26.3179,96.8239,15.4776,18.7761,16.8135,386.193,1032.39,7.68622,162.404,47.9233,225.06,13.5381,320.397,53.2331,28.5637,47.5072,173.536,107.534,234.88,298.536,83.7542,218.387,308.324,25.6304,32.0059,138.899,435.678,9.51664,44.3285,113.426,2838.51,216.655,433.867,1443.08,76.2816,35.3212,17.8987,54.2638,5.55433,11.9848,55.5852,1370.83,21.3129,86.0293,111.51,69.6718,85.2098,16.4576,1089.45,270.057,56.0075,16.9031,89.6124,709.387,89.8222,401.9,1020.77,13.5495,80.765,59.4898,536.63,21.199,24.4592,133.365,132.647,9.29768,12.2162,38.0901,319.481,21.4902,96.0115,18.3933,12005.1,28.0707,44.8803,Autism
