240849_at,1556314_a_at,233846_at,1563946_at,217593_at,228878_s_at,244268_x_at,238035_at,233443_at,230291_s_at,215137_at,1558154_at,1553600_at,241458_at,227356_at,242306_at,235775_at,1554154_at,228933_at,233871_at,237643_at,1566690_at,209159_s_at,242980_at,208819_at,224370_s_at,241170_at,237707_at,221948_s_at,238023_at,232421_at,230300_at,1557446_x_at,223168_at,217462_at,202254_at,219495_s_at,242366_at,219461_at,223167_s_at,217413_s_at,1555979_at,233546_at,1567590_at,210341_at,207084_at,234411_x_at,235889_at,208878_s_at,204059_s_at,226607_at,235072_s_at,236933_at,1555962_at,1560797_s_at,201773_at,210387_at,233835_at,226774_at,1557322_at,242180_at,219355_at,1565662_at,224810_s_at,224066_s_at,1555548_at,224287_at,1560303_at,213345_at,51158_at,216338_s_at,218979_at,210445_at,236193_at,232674_at,241361_at,203769_s_at,237851_at,226806_s_at,229562_at,229967_at,201181_at,202063_s_at,1561928_s_at,238821_at,216888_at,243283_at,227196_at,1552729_at,236660_at,1562910_at,244630_at,215636_at,219455_at,227618_at,219594_at,228949_at,221954_at,204108_at,208138_at,206738_at,206329_at,205920_at,236040_at,225200_at,236398_s_at,228642_at,239402_at,233483_at,205803_s_at,1569362_at,230100_x_at,241819_at,239657_x_at,225915_at,228250_at,213222_at,221676_s_at,217142_at,204689_at,1556228_a_at,225142_at,226137_at,215507_x_at,211171_s_at,206827_s_at,210956_at,1561631_at,1553569_at,226466_s_at,216398_at,232829_at,239847_at,218729_at,238476_at,234750_at,205486_at,225013_at,212864_at,1561459_at,1564876_s_at,226115_at,222020_s_at,243111_at,216794_at,234271_at,207004_at,228835_at,221958_s_at,241817_at,1566577_at,236849_at,238469_at,224133_at,1553235_at,223888_s_at,222498_at,228415_at,226298_at,237696_at,209056_s_at,225880_at,221840_at,239135_at,209001_s_at,232104_at,242767_at,215372_x_at,202056_at,226512_at,244070_at,203097_s_at,1563453_at,225366_at,228757_at,213261_at,233734_s_at,224975_at,91682_at,225363_at,201972_at,233447_at,234110_at,216566_at,234373_x_at,228405_at,232076_at,230532_at,1565733_at,1552415_a_at,239843_at,235038_at,211500_at,214857_at,205416_s_at,238245_at,235934_at,241143_at,227112_at,202822_at,Class
62.3074,24.9594,45.5051,73.0559,41.7683,46.0302,158.617,494.817,46.9118,8.69969,74.8482,48.5978,43.9029,44.4,721.501,16.2344,9.09783,32.873,42.9708,15.2274,40.8303,63.3558,22.2481,9.71939,1459.26,5.22583,6.59873,9.09337,49.0227,13.8215,14.6439,32.8687,24.7996,261.004,44.7093,77,47.8589,474.788,23.4613,173.463,87.2311,27.2672,8.43864,13.4516,15.9607,19.4905,50.7317,23.9805,300.796,9.13456,110.31,299.848,55.8634,99.6044,11.7662,424.919,142.865,21.0266,127.693,17.464,32.7761,16.7589,120.506,2449.77,24.6992,34.0055,41.2005,10.158,85.4888,22.4256,398.902,240.681,17.6787,349.536,44.5935,37.6668,71.6554,80.5671,40.6111,77.0675,3131.59,217.191,27.569,32.7936,11.4924,79.7773,9.75323,8.43017,39.1595,22.1306,23.8435,42.9575,13.6846,20.9199,334.919,363.574,353.032,250.192,232.875,66.1993,77.8381,29.3324,42.2776,38.0464,335.314,54.1018,88.6576,14.2813,51.664,8.74129,7.47618,177.409,101.022,101.483,39.2716,19.8981,143.558,762.771,140.284,167.982,168.557,102.164,113.595,52.1141,15.6038,75.6387,25.2407,8.05615,12876.8,458.639,36.2448,158.302,7.9405,137.425,323.639,27.7773,139.24,19.9421,365.372,21.3916,43.3623,81.1533,21.7362,55.4197,25.2227,54.0205,151.395,50.4287,202.831,88.9254,44.9532,25.2375,69.1131,80.3774,36.2631,32.7138,125.566,253.596,170.253,17.1947,291.917,139.484,1097.18,1444.53,1095.41,56.4443,19.3239,94.6818,288.845,112.791,19.6656,844.914,26.1389,104.257,57.4639,639.112,344.683,23.3622,51.0443,4392.02,2425.35,15.8303,6.02109,10.8409,87.3856,133.261,97.9874,91.6224,14.3588,13.2154,169.875,7.70558,127.03,107.39,40.7635,60.0106,57.1022,51.5696,525.107,253.982,Autism
49.2051,20.4329,35.9071,56.1561,45.7006,27.7694,203.995,554.558,47.0146,6.85165,64.3604,33.1973,35.5273,52.926,1285.84,15.9939,9.93768,31.1498,70.5994,12.4792,29.5538,59.3669,16.2617,9.11289,1334.33,5.615,6.83607,12.7601,24.4276,15.3701,15.1376,35.9952,51.0727,240.017,30.2118,153.935,77.8745,482.564,15.2431,190.596,71.1554,24.2528,9.84963,11.945,14.6787,15.8715,31.0905,18.445,398.921,14.2336,123.349,532.491,51.0443,42.6137,24.0073,601.668,74.4769,23.0155,190.674,25.5848,28.2476,26.0247,110.388,2775.23,17.2089,36.3727,28.4988,10.2839,50.7395,20.5256,538.304,215.17,10.0767,653.042,28.7878,34.608,43.6441,40.6465,34.5984,69.8687,6138.75,300.664,28.5705,40.9542,13.2896,52.0038,12.8531,8.77769,64.7645,43.8011,21.3261,35.2421,12.2441,23.7936,532.898,436.334,552.981,308.152,201.999,45.9956,48.3143,21.9436,79.8036,26.6683,418.012,123.286,752.892,10.5861,53.6426,10.9556,9.16676,201.679,112.306,47.7297,41.0141,35.2059,59.5719,789.662,151.458,238.197,232.166,102.109,105.889,71.1528,12.5136,48.9675,18.8837,6.17649,11615.8,356.106,26.5401,318.435,13.6421,228.996,358.341,22.1828,174.713,23.5169,391.261,20.606,33.1875,145.679,19.3642,51.444,23.2852,22.6528,88.473,72.9758,390.111,180.809,32.3466,25.4618,105.953,59.9265,22.6735,27.3197,122.074,305.816,175.662,14.2797,311.385,195.816,1351.7,1724.28,1606.09,58.2845,15.9039,99.6745,345.722,85.5365,18.498,1307.43,27.8514,81.1168,56.3998,880.783,155.452,24.7484,48.8319,4617.35,1902.01,11.6081,7.12538,8.87517,56.9357,107.561,82.7105,143.334,9.87506,15.2735,294.259,10.4064,118.612,170.053,43.9172,56.0246,43.9948,36.9858,1091.65,345.882,Autism
66.5549,27.4386,35.9382,64.4788,49.6932,43.0977,140.797,473.6,46.4255,7.84627,62.3756,45.5483,39.4694,47.5509,525.494,17.9067,7.49391,18.9701,44.0104,13.8024,49.2721,64.7345,20.693,10.2812,974.975,5.41513,6.32438,10.8567,47.4594,16.3395,14.8192,69.0674,17.4867,192.041,36.1246,93.164,70.1333,337.4,15.8769,192.773,76.9309,25.1067,5.99279,13.4,16.3833,15.2377,49.3369,17.5722,362.47,9.30977,109.472,380.15,45.3714,59.1077,15.4254,577.464,207.224,23.5409,166.992,18.1453,29.7085,24.7047,94.9586,2510.9,26.2595,35.3117,31.1515,7.44014,64.5779,23.2636,403.191,206.632,13.0449,195.165,32.9542,32.6269,51.0961,63.4745,35.0316,75.8493,2937.41,219.749,22.1239,33.0831,16.785,68.7254,11.1923,9.37871,58.262,22.7215,23.3481,34.3144,13.8901,18.1415,319.021,235.409,96.1373,267.295,232.795,56.4174,51.8139,18.2687,52.9777,31.4996,314.766,65.9403,157.231,12.3268,55.6308,10.1643,6.62921,142.377,127.785,102.565,40.1176,19.8852,57.2096,540.636,165.405,235.188,176.272,79.9609,79.3552,50.2861,12.0976,77.4108,19.9209,6.5432,13695.4,397.457,27.7097,128.014,10.5464,166.995,301.844,25.9268,140.975,20.8455,317.075,15.229,51.8758,106.429,15.1618,56.7199,19.8941,39.364,104.621,54.0935,106.288,96.0485,43.4832,23.7595,60.4425,50.6751,23.6412,31.6829,126.13,283.124,208.209,21.3526,310.053,142.957,1092.62,1305.87,1196.33,61.567,13.952,114.395,229.739,111.253,18.3849,688.196,24.6212,73.4169,54.8619,932.215,230.59,26.3806,41.5531,3679.49,1733.32,13.6596,5.57785,8.58524,64.034,153.09,88.4648,88.7811,11.6096,15.0614,162.588,13.2248,119.061,227.95,30.7759,54.6546,39.8852,35.7106,464.385,223.038,Autism
59.8526,24.0541,28.2269,48.3627,48.7994,46.0151,143.035,427.001,45.3839,7.89261,45.8139,42.2573,40.4591,51.1609,392.579,12.1252,9.16759,27.9286,49.7124,11.338,33.2733,52.5601,19.5477,8.45561,1100.21,5.1453,6.35134,10.5343,33.0066,15.4545,12.0214,81.3268,17.9801,244.956,30.8922,83.936,85.072,329.809,13.7599,185.379,62.0549,23.9072,8.03065,12.4725,13.1618,15.4223,28.353,20.6985,292.833,11.6875,134.453,325.561,42.4182,48.6845,11.4695,644.002,335.104,15.8877,163.109,19.8145,35.0148,35.0809,79.464,2197.46,19.8032,28.5649,32.6353,7.72516,55.1248,24.921,433.182,184.899,11.5405,291.685,30.4887,35.2653,46.5532,56.1456,34.8412,50.5665,3118.62,217.863,27.1961,30.5906,11.1725,57.3459,11.1261,8.11564,53.4194,21.5092,28.8077,29.4042,10.7864,18.7887,272.307,225.823,162.87,249.548,236.01,42.2951,50.5727,23.9091,33.8499,38.7182,361.428,62.3062,181.687,12.8835,76.1001,12.4146,7.2786,109.468,90.2658,63.8765,48.4802,21.1608,96.4142,727.417,148.982,234.591,191.158,97.6313,104.573,55.1371,13.0647,53.5145,15.0035,6.9579,11907.7,403.318,20.985,185.115,8.37844,201.439,263.501,27.3237,122.213,18.0046,350.45,16.8256,35.6969,91.501,15.1911,50.3514,24.0359,32.0692,95.3475,55.5441,195.105,137.709,37.4941,29.8559,68.6464,52.5396,26.0772,22.5179,146.598,340.739,224.938,14.6916,350.058,146.503,1054.8,1091.03,1141.11,54.5835,9.52138,109.334,236.114,105.913,13.5095,780.56,23.0541,100.843,53.9064,433.717,199.91,26.151,44.4597,3706.7,1838.34,10.2996,5.96982,9.5844,63.4545,130.548,73.1801,90.6299,11.5948,9.7796,243.394,10.631,105.597,185.63,34.3653,38.7391,47.2345,31.8691,542.106,257.078,Autism
61.0297,17.9335,36.3497,67.6713,54.8531,43.2851,136.363,329.617,45.1015,6.2946,56.837,54.0963,40.6139,47.5794,634.398,13.5365,10.0877,25.7839,50.1699,10.2512,36.9027,63.6047,17.0299,9.09886,1455.03,5.39263,8.16665,9.59686,40.8768,16.0526,18.6426,46.2539,20.735,198.368,34.6419,95.2926,51.8891,382.01,15.0724,158.492,64.3002,29.0941,6.64669,16.1984,15.3322,16.5573,34.3674,22.7375,378.234,17.9838,142.797,399.844,58.5937,69.3954,14.016,517.015,97.5211,21.7054,147.249,15.9351,34.2582,32.4362,105.472,2472.71,19.8032,34.5099,38.8867,9.13696,55.5079,21.5766,438.932,220.007,11.3965,222.616,30.2672,43.5671,39.9574,65.7184,26.3908,56.8412,3708.78,243.275,24.5324,35.7555,14.7377,59.9399,10.7558,8.8285,53.8467,21.7797,27.2514,33.0793,13.6189,21.6624,470.868,309.345,267.936,262.405,211.703,49.5066,54.6404,23.288,71.5506,29.6945,308.536,66.3418,154.971,10.6473,53.6618,8.76832,7.95793,116.324,82.6521,76.4658,42.748,24.1509,82.1559,825.626,165.711,259.44,185.001,79.2783,81.1504,48.8304,14.5726,48.3057,18.6723,6.43353,13477.3,295.709,29.9699,196.861,8.52657,170.475,321.375,25.5928,166.517,23.8757,289.663,16.0574,44.242,75.4132,19.0096,55.774,24.0525,30.2274,89.3656,51.5621,270.8,165.962,35.0505,18.467,118.459,51.2608,29.062,31.1913,127.888,249.403,213.949,17.1217,271.449,140.821,1217.03,1478.14,1247.96,61.5629,14.0765,119.491,188.829,102.721,21.274,734.857,26.0879,124.328,64.373,921.876,243.644,23.6292,48.6275,3657.6,2050.66,13.1609,5.76803,8.27526,61.6836,108.639,86.9754,99.7814,12.2226,13.7018,182.885,12.7896,117.665,145.756,36.8322,48.9426,46.1164,38.4634,702.589,227.638,Autism
61.8096,18.2071,38.5792,63.2584,42.635,46.6141,133.257,359.63,50.2816,8.45494,75.412,43.6621,50.8487,41.7531,452.363,17.8011,8.80653,24.7164,19.5982,16.2505,39.1829,84.0993,22.0076,9.75042,1323.33,5.25014,8.05811,10.5317,60.4626,17.7528,16.8975,48.7854,19.2197,182.928,40.0272,60.9594,36.0831,270.269,16.4034,114.981,75.7622,30.8241,8.32642,16.9885,16.2135,16.7307,51.7666,13.8744,262.047,8.7926,108.71,199.791,59.0423,51.7076,11.2174,424.425,148.621,24.4179,141.381,16.9698,37.3432,19.943,101.583,1991.06,23.2085,41.358,37.8567,11.9242,73.327,27.8896,306.991,139.326,14.3578,78.0646,37.7094,44.9983,42.8347,80.4085,41.0748,89.3902,2374.14,120.573,23.3598,34.3752,9.68011,72.8917,11.6613,10.5126,42.8347,17.2894,29.5141,39.1309,12.0167,24.3596,228.376,151.741,107.216,222.537,193.46,51.1345,53.3207,23.8848,33.4237,32.8217,267.886,48.2736,124.335,13.3481,78.974,7.89433,7.02263,95.7125,59.0743,102.344,34.5517,19.5959,57.6873,555.1,173.796,178.171,126.359,71.9443,50.3681,54.2585,18.6727,68.1754,19.8736,6.35869,12744.6,395.426,31.4036,118.259,8.66978,120.152,232.94,24.4413,126.417,21.2416,239.092,20.868,48.9819,58.7311,20.0735,53.5465,34.5023,38.5566,159.903,41.4654,157.904,81.2347,48.545,18.4356,41.3736,60.4004,34.5069,26.708,79.5665,179.042,135.206,17.7833,215.699,125.486,831.559,765.671,1009.25,69.8664,16.5677,120.022,182.928,92.6162,17.7552,690.677,32.461,70.0168,63.8686,673.215,237.775,24.9047,61.2007,3232.74,1826.87,16.2487,6.22782,13.9599,69.4753,156.485,86.6022,77.9587,13.4645,15.1181,99.4132,11.7581,113.042,159.677,23.1008,55.0634,53.1052,41.3924,396.858,199.647,Autism
71.1815,17.7017,45.2888,67.586,44.8993,42.1095,151.257,584.692,67.5628,6.5682,71.5039,41.2148,40.2031,41.8428,703.921,14.2696,7.81151,30.4259,41.8946,15.9117,39.7338,65.4462,18.6285,8.48025,876.368,5.10372,6.96155,8.39515,42.6841,16.9756,18.2509,47.2834,26.5604,140.258,35.94,91.5742,45.8643,402.248,18.842,161.789,101.229,36.621,7.04138,20.9291,18.2967,18.1459,46.3568,15.7191,406.421,9.40262,90.5749,535.051,49.758,63.2827,13.7387,542.193,170.581,22.6464,166.615,17.2802,51.1666,21.9749,148.199,2775.36,35.1165,38.0479,39.3744,8.25742,61.3427,26.7626,502.658,224.484,12.0071,329.17,45.659,41.7127,45.6297,79.507,32.3034,67.7504,3649.57,196.697,21.5707,36.4747,11.1744,74.9206,9.80951,8.73234,40.8549,24.7417,23.2805,52.4843,12.9344,20.1989,332.967,274.603,155.695,274.658,229.913,62.6154,64.1635,25.5354,73.8738,38.3405,310.432,63.3581,454.941,11.8821,77.6328,8.75255,6.81863,129.84,72.5719,116.72,28.9097,21.7903,33.5965,613.295,175.864,240.096,173.341,115.64,58.0416,41.8428,14.937,62.0496,17.358,6.50313,12467.5,375.277,24.2795,145.765,7.35739,206.977,297.963,27.9825,146.311,24.2529,354.283,17.2393,52.398,89.0166,24.9366,69.0705,24.6618,44.8666,152.437,64.3893,271.976,88.1824,53.7797,16.3016,94.0786,63.2645,30.3195,31.5159,121.146,282.932,220.306,19.2296,336.447,154.907,1333.54,1412.72,1223.09,62.4499,15.3522,111.874,234.93,84.173,18.1259,862.577,22.9065,111.517,72.7864,898.295,279.586,28.2458,49.238,4336.48,2147.36,17.4392,6.7571,10.8086,66.0504,165.802,100.444,86.9598,11.9003,13.7438,185.534,11.6696,115.23,219.319,27.6936,55.7419,44.7265,42.3219,551.248,168.237,Autism
42.689,23.6268,29.8684,70.0383,38.4934,33.8927,156.373,411.298,54.8988,8.24135,58.9698,38.1633,25.7358,43.9751,342.415,12.8572,7.91334,37.4568,28.3903,10.6912,28.7514,56.8313,22.7843,9.18918,1765.45,6.1815,6.19721,10.8813,38.5227,13.6587,12.2696,51.1018,18.048,251.033,30.0163,89.5789,56.9632,374.494,17.8775,178.936,71.9653,15.3109,11.7947,15.7712,15.2449,16.5055,41.6724,17.911,399.344,9.32111,138.387,322.381,50.2866,45.1527,12.6781,380.203,312.976,17.1241,165.879,13.6032,28.693,22.4087,94.0315,2644.61,11.9645,32.6989,31.0604,8.76579,47.2419,18.3437,330.2,178.109,11.3133,153.198,28.1949,34.5398,61.5765,51.8225,48.1481,62.8269,1703.67,187.648,24.4958,26.6859,11.013,49.4516,11.5182,10.8317,52.9507,19.6811,19.5368,28.001,13.0971,16.5382,342.058,362.423,63.7531,218.299,246.688,47.3754,57.9828,29.6597,50.561,23.0518,263.302,66.6036,293.388,12.4016,71.9748,10.0071,7.83777,162.533,78.2639,81.7249,34.856,18.3305,81.0039,620.118,146.355,204.442,185.426,103.108,73.0751,47.1058,13.6661,73.6362,17.1739,6.61473,11223.8,365.706,15.8773,188.746,9.0658,164.044,227.543,21.701,129.001,16.6698,447.522,18.8234,41.0986,63.8122,14.0976,50.796,21.4587,26.6128,78.5369,49.1305,61.5784,87.325,33.1569,27.4525,33.6877,47.4224,29.8169,24.8841,136.084,289.677,176.048,12.5109,276.522,138.283,1134.22,874.547,1094.99,48.3305,11.6969,115.493,276.714,123.101,21.4134,601.452,38.2443,140.167,54.8439,1226.95,222.386,28.7457,44.5783,4246.48,1567.73,9.13776,7.25103,7.57575,43.7534,109.861,88.883,93.1308,15.1522,12.6946,125.09,10.54,90.5314,174.023,38.9034,33.3955,42.615,32.9352,383.992,251.515,Autism
74.922,22.0991,40.1735,72.5432,47.4191,44.4952,159.547,492.68,49.7464,7.92519,68.1539,56.9844,35.9986,44.1664,891.552,15.5022,9.20374,30.6428,72.597,10.6395,41.2533,71.78,18.3644,8.05361,1121.77,5.45024,6.68129,11.1793,47.6562,18.3683,18.6312,36.8527,24.4573,182.068,42.158,83.4151,46.942,519.937,15.2717,136.009,97.7168,30.2751,8.06166,18.4848,15.8179,20.3515,62.6668,20.2556,335.374,11.1051,103.342,440.692,58.2971,55.53,14.5535,455.543,195.061,21.3416,120.219,19.2669,35.4727,22.773,121.944,2352.32,23.7167,35.701,37.2618,8.29509,78.8672,19.3876,540.013,235.44,11.5954,496.731,39.5527,37.8798,37.8577,67.3594,28.2959,79.9522,4114.81,252.938,24.7348,33.2894,11.6038,79.6924,9.34117,9.6856,47.6399,25.5672,31.5538,49.41,13.5729,21.8512,427.927,435.979,259.775,265.042,245.26,48.9665,76.623,28.5382,73.5362,32.8673,279.004,93.3755,347.046,12.014,47.8438,7.26821,6.72345,91.3151,82.8145,118.607,42.9072,35.4311,72.2536,839.208,148.985,197.595,196.814,111.194,63.2573,64.6489,14.9586,69.4954,20.456,7.64499,13481.4,328.78,31.6353,131.87,7.53414,196.182,432.623,25.4349,151.435,20.6712,448.487,18.889,36.7089,97.2972,17.173,74.2688,22.1762,36.4081,144.961,40.3345,246.009,149.343,40.9512,15.9539,116.2,63.8822,30.3951,42.9072,126.363,200.219,238.088,14.9337,293.883,124.527,1235.9,1857.03,1317.32,55.8597,17.173,131.547,267.401,98.2988,19.4847,1065.34,24.9534,132.746,57.1879,711.554,239.037,19.646,57.9578,4333.57,2699.75,13.5675,6.21823,9.75842,64.8582,128.763,91.387,141.618,13.2364,15.6526,202.079,11.9621,100.057,117.831,33.1129,59.9161,50.4813,37.5012,1001.64,271.584,Autism
61.4147,42.819,37.4024,77.363,35.8754,40.082,168.454,513.924,39.9682,6.11238,59.3733,45.4108,36.0594,49.203,549.701,17.2176,8.16385,30.9797,39.8945,12.8446,29.9569,63.2292,17.6971,11.8367,2149.92,5.46462,6.71486,11.2534,47.5729,16.3508,15.2427,42.2773,21.1624,389.82,36.1458,140.82,52.9629,409.788,18.7997,294.742,90.3078,32.7841,8.29065,15.039,17.7145,17.532,29.3363,23.5273,423.672,14.593,110.78,591.052,45.1719,67.4662,16.6473,510.056,182.493,20.5387,154.45,18.5369,37.9345,16.3257,95.7214,3504.81,27.6874,32.9043,33.453,8.57874,67.5931,18.5821,515.513,326.835,11.1031,266.755,35.6259,36.3505,63.7792,69.4082,29.0623,58.4523,2390.37,272.412,22.1475,38.4005,12.5873,66.2758,10.5082,8.47174,38.6837,19.2554,25.4811,32.1446,10.6216,18.5811,454.691,313.026,95.9964,266,249.275,56.1275,46.7043,19.6716,78.6139,34.5501,360.838,112.695,188.113,11.676,65.7338,6.68747,7.09644,211.674,78.1874,75.5192,36.2811,17.3106,57.8655,675.242,115.535,237.706,266.091,118.884,82.977,46.9403,14.8944,59.094,24.7575,6.31611,12705.2,295.969,27.0708,297.873,7.2402,228.688,331.221,24.3286,198.043,19.849,426.743,17.1162,50.2217,76.4374,21.3477,69.0466,18.5674,35.8696,100.31,59.2659,142.892,107.831,40.0333,41.418,114.374,69.2715,30.198,27.4113,192.489,418.566,244.669,12.8373,333.517,198.594,1405.51,940.621,1172.84,57.178,12.3803,97.0176,200.182,84.897,23.1726,753.295,25.6844,105.871,58.1966,1658.63,395.34,21.0295,44.5982,3875.29,1828.37,10.6885,6.70353,9.70198,66.8976,106.181,109.32,173.514,12.7687,11.8264,160.305,10.9885,116.465,123.033,43.0065,56.5529,45.3729,36.9794,346.878,284.232,Autism
55.4522,25.2559,30.9812,66.2959,38.5358,39.7926,108.371,443.896,48.0244,6.39953,72.8081,44.3771,39.146,48.1845,743.994,14.3004,11.6837,32.1096,70.5584,10.1744,34.966,61.6055,20.7984,6.61619,1509.82,5.48992,6.76445,12.9784,44.3816,13.8687,17.4519,50.4273,18.3032,174.659,29.6472,76.2001,54.5578,439.312,15.8337,168.634,66.726,24.1474,9.11982,10.7392,15.2277,18.9562,32.9184,32.129,337.092,11.4529,193.667,483.81,52.4859,49.3055,18.4424,537.825,285.477,20.9512,164.617,16.9632,32.1532,20.1974,71.7973,2109.16,17.7562,25.9876,31.8196,8.33624,61.9845,23.3984,652.221,190.5,10.2865,290.235,26.4429,35.2254,39.1436,54.1496,28.1968,55.951,3210.25,195.037,22.0645,26.728,15.0816,57.34,11.4021,7.10789,75.7381,20.8548,19.8317,34.6873,13.5149,18.0208,417.415,277.776,108.924,226.355,170.614,37.0874,53.998,20.2141,77.2524,30.7156,315.831,87.8079,621.036,9.48111,68.9239,12.9299,8.77307,154.684,93.1308,62.9958,60.6363,20.6436,101.023,608.165,133.708,286.474,146.97,92.456,89.63,58.7148,11.0015,63.1362,19.6821,6.20501,11193.8,442.686,22.7248,245.127,7.97597,175.692,394.852,27.3276,137.121,14.3137,349.62,15.1529,38.1829,89.5241,16.5113,49.182,18.4778,32.0748,97.3848,49.7825,208.568,128.111,38.9158,25.3013,86.518,53.7145,29.0288,29.478,134.051,261.021,156.182,12.0389,262.953,131.979,1427.71,1284.89,1129.77,59.0565,13.0649,111.851,234.869,111.849,17.5509,831.894,19.3202,127.764,56.364,959.583,294.613,25.8791,49.4009,3642.72,1835.78,11.1131,5.5396,8.37102,48.3097,173.115,98.6,122.731,12.5901,12.3478,145.72,10.2867,98.5002,124.34,29.8866,38.2958,45.8785,34.8418,542.807,220.952,Autism
82.5655,32.5525,39.2213,71.6573,35.6962,47.4078,131.409,465.192,41.8739,7.57887,79.1648,35.2154,38.5368,39.904,547.07,17.9485,8.51681,32.6615,28.6285,12.9348,41.8855,71.525,18.0435,9.88068,1496.63,5.28369,7.98925,9.52538,55.4738,15.8192,16.7331,50.0557,18.6521,199.998,27.4074,71.0873,58.5562,389.036,18.0435,127.201,83.9893,31.3485,7.60352,13.4347,16.6277,22.2618,66.7904,15.8302,288.095,13.4033,135.367,387.907,53.4684,41.2447,11.4714,408.67,105.777,27.5696,167.858,13.5435,43.9848,25.9425,129.328,2359.11,26.5529,35.4172,36.3017,9.47174,79.4267,19.0166,342.748,199.991,11.1186,331.634,36.6518,38.2453,49.5836,96.2392,32.0318,84.7366,2398.9,234.05,26.2865,33.4933,10.4735,71.9306,11.4551,10.5641,44.3926,26.7892,28.9071,39.6188,10.8013,22.4285,325.276,260.089,209.125,252.217,251.094,56.3256,60.4227,25.6031,50.8892,33.4459,319.873,40.9976,198.355,12.5812,43.4264,7.82706,6.99322,110.2,75.3077,95.0127,45.3741,22.4285,86.1675,840.495,151.685,170.641,166.9,104.328,72.4398,53.4695,20.8427,66.3368,17.2161,7.37977,10713.8,372.96,27.6836,110.591,7.39879,155.626,286.509,25.6332,154.074,24.2304,374.756,17.6169,51.7271,78.6232,17.1048,62.1876,30.5904,37.7087,161.228,58.3543,215.023,113.233,45.2639,20.0593,68.7611,68.9606,32.6495,34.3148,133.519,181.01,175.068,19.493,311.513,123.567,1271.71,1213.15,1197.27,65.108,14.6925,100.651,277.414,123.285,18.8334,828.193,24.9607,143.553,58.0277,736.752,285.595,31.0635,54.5656,4495.11,2307.59,14.834,6.00481,9.09938,76.0642,121.319,90.2919,97.9071,13.4742,16.8422,144.225,9.62209,110.106,153.695,30.6558,47.0737,51.4337,42.2806,562.202,186.741,Autism
60.4856,31.7927,34.576,86.6563,42.0853,43.5213,135.728,433.867,60.1323,6.4961,58.4361,44.8803,37.885,37.758,454.605,14.7969,10.3564,24.4245,20.6117,13.5381,44.6775,63.8822,15.2762,9.72457,1122.12,5.44303,6.35939,9.56261,48.2312,19.4658,21.4138,49.9111,22.8271,258.855,33.2892,89.6124,43.2312,403.761,18.6371,174.17,63.1509,31.5264,7.4937,14.3989,16.4576,16.8366,37.3496,11.396,366.504,9.78228,135.443,474.791,50.5741,51.0663,14.9197,435.678,168.615,21.378,144.087,15.1383,35.306,12.6887,94.7402,2634.6,23.5163,37.4825,33.2768,7.16404,56.3476,20.2402,398.684,218.472,11.9848,80.765,38.0662,37.5408,54.2638,64.6116,45.9901,76.8221,2838.51,129.757,19.1325,27.9869,13.86,76.2816,12.1763,7.4561,91.3343,23.5358,25.626,35.8964,13.5495,21.3939,382.774,241.16,188.264,223.893,225.06,45.0312,61.9918,20.4977,42.7937,29.6212,254.548,64.5563,215.828,12.2184,101.055,8.06764,8.8231,156.815,95.1261,85.5665,32.0059,17.4476,85.2098,549.026,135.93,220.936,218.387,96.7409,93.0849,60.1323,11.9133,68.7655,18.7645,7.68622,12722.8,349.388,24.4592,153.655,8.43467,122.961,234.88,23.3521,151.404,18.7761,299.419,19.6233,39.8663,86.0293,18.3933,47.6724,25.7578,29.5182,111.51,66.6082,195.31,76.2889,32.9828,25.5864,34.2227,52.809,29.8682,24.3164,132.647,298.536,176.018,15.1168,283.965,162.404,1443.08,1032.39,1020.77,60.2322,12.1407,116.721,224.811,104.467,18.0583,772.555,25.8329,91.0815,62.7671,632.437,308.324,20.0158,46.1195,4208.5,1743.64,12.6524,5.55433,9.90644,69.6299,147.52,98.7573,75.7582,12.2755,11.6168,106.483,9.98711,107.534,177.764,32.5301,51.9205,47.5072,38.0901,401.587,319.481,Autism
